"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","exp_type","correct_response","acc","decision","record_acc","decision_2"
"","","","","","html-keyboard-response","506","510672","0.0-0.0-7.0-3.27","1566","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","507","511183","0.0-0.0-7.0-0.28","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","508","511392","0.0-0.0-7.0-1.28","null","../data/img/test/triangle/triangle13_3.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","509","513107","0.0-0.0-7.0-2.28","1714","<p> </p>","j","","Good","0","无信息","yes",""
"","","","","","html-keyboard-response","510","514828","0.0-0.0-7.0-3.28","1720","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","511","515333","0.0-0.0-7.0-0.29","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","512","515541","0.0-0.0-7.0-1.29","null","../data/img/test/triangle/triangle30_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","513","517550","0.0-0.0-7.0-2.29","null","<p> </p>","null","","Good","0","","yes",""
"","","","","","html-keyboard-response","514","519059","0.0-0.0-7.0-3.29","1508","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","515","519567","0.0-0.0-7.0-0.30","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","516","519777","0.0-0.0-7.0-1.30","null","../data/img/test/circle/circle75_5.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","517","521783","0.0-0.0-7.0-2.30","null","<p> </p>","null","","No_info","0","","yes",""
"","","","","","html-keyboard-response","518","523790","0.0-0.0-7.0-3.30","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","519","524300","0.0-0.0-7.0-0.31","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","520","524508","0.0-0.0-7.0-1.31","null","../data/img/test/circle/circle7_3.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","521","525842","0.0-0.0-7.0-2.31","1333","<p> </p>","j","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","522","526973","0.0-0.0-7.0-3.31","1131","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","523","527481","0.0-0.0-7.0-0.32","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","524","527688","0.0-0.0-7.0-1.32","null","../data/img/test/triangle/triangle79_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","525","528914","0.0-0.0-7.0-2.32","1224","<p> </p>","k","","Good","0","无信息","yes",""
"","","","","","html-keyboard-response","526","530652","0.0-0.0-7.0-3.32","1738","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","527","531161","0.0-0.0-7.0-0.33","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","528","531366","0.0-0.0-7.0-1.33","null","../data/img/test/triangle/triangle1_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","529","533108","0.0-0.0-7.0-2.33","1741","<p> </p>","j","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","530","534080","0.0-0.0-7.0-3.33","971","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","531","534592","0.0-0.0-7.0-0.34","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","532","534800","0.0-0.0-7.0-1.34","null","../data/img/test/triangle/triangle52_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","533","536347","0.0-0.0-7.0-2.34","1546","<p> </p>","j","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","534","537999","0.0-0.0-7.0-3.34","1652","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","535","538513","0.0-0.0-7.0-0.35","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","536","538718","0.0-0.0-7.0-1.35","null","../data/img/test/square/square18_4.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","537","540728","0.0-0.0-7.0-2.35","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","538","541892","0.0-0.0-7.0-3.35","1164","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","539","542400","0.0-0.0-7.0-0.36","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","540","542604","0.0-0.0-7.0-1.36","null","../data/img/test/square/square27_2.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","541","544033","0.0-0.0-7.0-2.36","1428","<p> </p>","k","","Bad","1","坏人","yes",""
"","","","","","html-keyboard-response","542","544981","0.0-0.0-7.0-3.36","948","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","543","545483","0.0-0.0-7.0-0.37","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","544","545694","0.0-0.0-7.0-1.37","null","../data/img/test/square/square33_3.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","545","547700","0.0-0.0-7.0-2.37","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","546","549712","0.0-0.0-7.0-3.37","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","547","550225","0.0-0.0-7.0-0.38","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","548","550432","0.0-0.0-7.0-1.38","null","../data/img/test/triangle/triangle66_4.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","549","551706","0.0-0.0-7.0-2.38","1272","<p> </p>","j","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","550","552572","0.0-0.0-7.0-3.38","865","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","551","553075","0.0-0.0-7.0-0.39","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","552","553289","0.0-0.0-7.0-1.39","null","../data/img/test/square/square13_5.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","553","555293","0.0-0.0-7.0-2.39","null","<p> </p>","null","","Bad","0","","yes",""
"","","","","","html-keyboard-response","554","556305","0.0-0.0-7.0-3.39","1011","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","555","556812","0.0-0.0-7.0-0.40","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","556","557022","0.0-0.0-7.0-1.40","null","../data/img/test/square/square39_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","557","558274","0.0-0.0-7.0-2.40","1252","<p> </p>","k","","Bad","0","无信息","yes",""
"","","","","","html-keyboard-response","558","560149","0.0-0.0-7.0-3.40","1874","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","559","560652","0.0-0.0-7.0-0.41","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","560","560862","0.0-0.0-7.0-1.41","null","../data/img/test/triangle/triangle56_1.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","561","562868","0.0-0.0-7.0-2.41","null","<p> </p>","null","","Good","0","","yes",""
"","","","","","html-keyboard-response","562","564880","0.0-0.0-7.0-3.41","null","<p style =' color : white'>你认为刚才你的判断是?</p>","null","","","","","no",""
"","","","","","html-keyboard-response","563","565390","0.0-0.0-7.0-0.42","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","564","565599","0.0-0.0-7.0-1.42","null","../data/img/test/triangle/triangle18_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","565","567606","0.0-0.0-7.0-2.42","null","<p> </p>","null","","Good","0","","yes",""
"","","","","","html-keyboard-response","566","569432","0.0-0.0-7.0-3.42","1826","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","567","569942","0.0-0.0-7.0-0.43","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","568","570149","0.0-0.0-7.0-1.43","null","../data/img/test/triangle/triangle90_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","569","571497","0.0-0.0-7.0-2.43","1347","<p> </p>","j","","Good","0","坏人","yes",""
"","","","","","html-keyboard-response","570","572336","0.0-0.0-7.0-3.43","838","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","571","572844","0.0-0.0-7.0-0.44","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","572","573056","0.0-0.0-7.0-1.44","null","../data/img/test/circle/circle80_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","573","574239","0.0-0.0-7.0-2.44","1182","<p> </p>","l","","No_info","1","无信息","yes",""
"","","","","","html-keyboard-response","574","575182","0.0-0.0-7.0-3.44","942","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","575","575683","0.0-0.0-7.0-0.45","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","576","575892","0.0-0.0-7.0-1.45","null","../data/img/test/square/square12_1.png","null","","Bad","0","Noinclude","",""
"","","","","","html-keyboard-response","577","577565","0.0-0.0-7.0-2.45","1672","<p> </p>","k","","Bad","0","好人","yes",""
"","","","","","html-keyboard-response","578","579032","0.0-0.0-7.0-3.45","1467","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","错误"
"","","","","","html-keyboard-response","579","579544","0.0-0.0-7.0-0.46","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","580","579749","0.0-0.0-7.0-1.46","null","../data/img/test/triangle/triangle62_2.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","581","581183","0.0-0.0-7.0-2.46","1432","<p> </p>","l","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","582","582245","0.0-0.0-7.0-3.46","1062","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
"","","","","","html-keyboard-response","583","582752","0.0-0.0-7.0-0.47","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","584","582956","0.0-0.0-7.0-1.47","null","../data/img/test/circle/circle4_3.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","585","584569","0.0-0.0-7.0-2.47","1613","<p> </p>","k","","No_info","0","坏人","yes",""
"","","","","","html-keyboard-response","586","585266","0.0-0.0-7.0-3.47","696","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","错误"
"","","","","","html-keyboard-response","587","585771","0.0-0.0-7.0-0.48","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","588","585983","0.0-0.0-7.0-1.48","null","../data/img/test/triangle/triangle61_3.png","null","","Good","0","Noinclude","",""
"","","","","","html-keyboard-response","589","587565","0.0-0.0-7.0-2.48","1582","<p> </p>","l","","Good","1","好人","yes",""
"","","","","","html-keyboard-response","590","588677","0.0-0.0-7.0-3.48","1111","<p style =' color : white'>你认为刚才你的判断是?</p>","a","","","","","no","正确"
"","","","","","html-keyboard-response","591","589183","0.0-0.0-7.0-0.49","null","<div style=""font-size:60px; color: white"">+</div>","null","","","","","",""
"","","","","","image-keyboard-response","592","589388","0.0-0.0-7.0-1.49","null","../data/img/test/circle/circle34_1.png","null","","No_info","0","Noinclude","",""
"","","","","","html-keyboard-response","593","591005","0.0-0.0-7.0-2.49","1616","<p> </p>","k","","No_info","0","好人","yes",""
"","","","","","html-keyboard-response","594","592516","0.0-0.0-7.0-3.49","1511","<p style =' color : white'>你认为刚才你的判断是?</p>","d","","","","","no","正确"
